,TIMESTAMP,COND,COND-DETAILS,IADS-ID,IAPS-ID,WIDGET-TYPE,ANS,ANS-TIME,Mean ECG,STD ECG,Mean EDA,STD EDA,ID
15368,1557312434.2517195,inc,p-s+,202,9902,emoscale1,2.0,0.4667752446912346,-0.0005627266091865483,0.22035131270775768,23.52413330078125,0.36014340481914225,8660
15369,1557312451.8277252,con,p0s0,720,7046,emoscale1,2.0,0.4001216249962454,0.0020539835182464584,0.2553512927646377,23.231205240885416,0.032133178787581984,8660
15370,1557312469.3317266,con,p0s0,132,7249,emoscale1,3,,-0.0022403805000532177,0.26075479448564914,22.973404947916666,0.057452188507646676,8660
15371,1557312486.8357275,con,p0s0,705,2309,emoscale1,2.0,0.26673514325739234,-0.0026786540616141117,0.2327828466965364,22.423050944010416,0.02448695140181049,8660
15372,1557312504.3247278,inc,p-s+,378,3120,emoscale1,2.0,1.4001147213093643,-0.0009968479311322411,0.227217485212438,24.244081624348958,0.3447588904474348,8660
15373,1557312521.8937323,con,p+s+,201,4800,emoscale1,5.0,0.6500258738269622,0.006986148046981528,0.23018075704133617,23.694639078776042,0.3580907105099474,8660
15374,1557312539.485739,con,p0s0,728,2525,emoscale1,4.0,1.1168191281431064,0.005659548840516765,0.22468343891079273,23.121988932291668,0.10972291621593647,8660
15375,1557312556.9967403,con,p-s-,277,3053,emoscale1,1.0,0.5500493463696329,0.0014544300571278305,0.22537424845582768,22.963850911458334,0.37767599856403433,8660
15376,1557312574.5127425,con,p0s0,373,9402,emoscale1,3,,-0.00034802798957480024,0.22441736534539095,22.455271402994793,0.27502788596631583,8660
15377,1557312592.0757468,inc,p+s-,283,4659,emoscale1,2.0,0.31669113974567153,-0.0013152209890688405,0.22091260777018468,22.49312947591146,0.23867306580656608,8660
15378,1557312609.5707474,con,p-s-,134,8230,emoscale1,3,,0.00032748955037160537,0.2221748413184404,22.767242431640625,0.27138501288358424,8660
15379,1557312627.0777488,inc,p+s-,295,5623,emoscale1,3,,0.0011632380537735347,0.22311078584292837,22.934136962890626,0.4861158609531914,8660
15380,1557312644.5717494,con,p-s-,711,3261,emoscale1,1.0,0.4502379071382165,-0.004456533533757355,0.21865774180517808,23.06760050455729,0.4638262057175879,8660
15381,1557312662.0677502,con,p0s0,368,7595,emoscale1,3,,-0.004018975871289601,0.21467118054752052,21.992692057291666,0.041642544439537035,8660
15382,1557312679.5677512,con,p-s-,291,1525,emoscale1,2.0,0.5000732391381462,-0.0029829526624404533,0.2184426589998835,22.268513997395832,0.28386050400965224,8660
15383,1557312697.138756,inc,p+s-,719,5215,emoscale1,4.0,0.3334490951965563,-0.00334979753876205,0.21350048967842145,22.00160929361979,0.6794474137493238,8660
15384,1557312714.6257565,inc,p-s+,817,1525,emoscale1,4.0,0.43343792923042207,0.006912522397982418,0.22105106816964853,21.816831461588542,0.2754645877217027,8660
15385,1557312732.1127565,con,p+s+,353,4660,emoscale1,4.0,0.4000675961251545,0.00032170669614188735,0.22499719219076944,22.05057373046875,0.1296983777505411,8660
15386,1557312749.5977564,con,p0s0,152,9468,emoscale1,3,,-0.0020407913588146305,0.21608146287589486,21.40888671875,0.0909445489203023,8660
15387,1557312767.1387599,inc,p+s-,424,4651,emoscale1,2.0,1.5834989218237752,-0.0011505695238909533,0.2275870757000661,21.534759521484375,0.24836631603307466,8660
15388,1557312784.6327605,con,p+s+,813,8034,emoscale1,4.0,8.516889725869987,0.005238976461251638,0.2216470048186283,21.18350626627604,0.120809123320775,8660
15389,1557312802.225767,inc,p-s+,360,6230,emoscale1,2.0,0.31687543823500164,-0.004575564970311125,0.22336430056081347,21.72880655924479,0.31280175548472006,8660
15390,1557312819.729768,inc,p+s-,293,2300,emoscale1,2.0,0.3502115530536685,-0.0035647828010658125,0.21323407101139577,22.429754638671874,0.4463698727451373,8660
15391,1557312837.2207682,inc,p+s-,709,8193,emoscale1,3,,0.0008911939509513077,0.20554355384861017,21.570609537760415,0.13883078047665262,8660
15392,1557312854.73377,inc,p+s-,276,8341,emoscale1,1.0,0.5501727122973534,-0.00012575000074274988,0.23023053209840255,22.099735514322916,0.43221894841823993,8660
15393,1557312872.2247705,inc,p+s-,703,4611,emoscale1,3,,-0.006012290938461062,0.21419874323085497,21.380875651041666,0.17006160715256566,8660
15394,1557312889.7227714,inc,p+s-,699,8380,emoscale1,2.0,2.383473528254399,0.00151658134212569,0.21383823269299185,21.795857747395832,0.3218672759683803,8660
15395,1557312907.236773,inc,p-s+,200,3005,emoscale1,1.0,1.0168435011692054,0.0044557917393474745,0.2233567681429791,21.527388509114584,0.26087878738010556,8660
15396,1557312924.7287734,con,p-s-,288,9325,emoscale1,2.0,0.3000910686678253,0.006825371892570593,0.22075200103214102,21.920796712239582,0.06319776753071142,8660
15397,1557312942.271777,inc,p-s+,820,6821,emoscale1,4.0,0.3833894833405793,0.005847537902921594,0.2189168233989057,21.384084065755207,0.18023434617297185,8660
15398,1557312959.7907784,con,p+s+,202,4668,emoscale1,4.0,5.11693979262418,-0.0018397535885983547,0.2193453091530029,21.371085611979165,0.3274313754537454,8660
15399,1557312977.2647786,con,p+s+,365,8193,emoscale1,4.0,0.8338651175217819,0.0016853847714095884,0.22288987144019007,22.90873006184896,0.279057856182992,8660
15400,1557312994.7477784,con,p0s0,425,7560,emoscale1,3,,-0.0006674358566291675,0.22102345640904167,20.851082356770835,0.08350963182854948,8660
15401,1557313012.2817812,inc,p-s+,216,3015,emoscale1,2.0,1.8668410398531703,0.004175300733515881,0.2208851517117975,21.417097981770834,0.3305059526774357,8660
15402,1557313029.7737818,inc,p-s+,813,9423,emoscale1,2.0,0.5168558077421039,-0.001736548604491706,0.20806654719379808,21.06712443033854,0.04187506134628117,8660
